H2_s1,H2_s2,H2_s3,P_s1,P_s2,P_s3,SOH_fluct,SOH_ramping,SOH_run,abs_delta_P_s1,abs_delta_P_s2,abs_delta_P_s3,delta_P_s1,delta_P_s2,delta_P_s3,dir_s1,dir_s2,dir_s3,setpoint_s1,setpoint_s2,setpoint_s3,z1_OFF,z1_on,z1_ramping,z2_OFF,z2_on,z2_ramping,z3_OFF,z3_on,z3_ramping
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,362.76581868527336,0.0,0.0,1.6296296207475993,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,1.6296296207475993,0.0,0.0,1.6296296207475993,0.0,0.0,0.0,7.580584970227288,7.580584970227288,72.55316373705467,1.0,0.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,1.6296296207475993,0.0,0.0,-1.6296296207475993,1.0,0.0,1.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
323.3884986120654,37.90292485113644,37.90292485113644,1.4320987595907637,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,1.4320987595907637,0.0,0.0,1.4320987595907637,0.0,0.0,0.0,0.0,0.0,64.67769972241308,7.580584970227288,7.580584970227288,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,1.4320987595907637,0.0,0.0,-1.4320987595907637,0.0,0.0,1.0,0.0,1.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,37.90292485113644,0.0,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.580584970227288,7.580584970227288,7.580584970227288,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37.90292485113644,37.90292485113644,303.6998398675297,0.0,0.0,1.3333333333333333,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,7.580584970227288,7.580584970227288,60.73996797350594,1.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0
37.90292485113644,37.90292485113644,303.6998398675297,0.0,0.0,1.3333333333333333,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,7.580584970227288,7.580584970227288,60.73996797350594,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
300.0,37.90292485113644,400.9208158779802,1.314773602281488,0.0,1.821028868814763,8992.823109700541,97.0000005,8996.400425704946,1.314773602281488,0.0,0.4876955333209356,1.314773602281488,0.0,0.4876955333209356,-0.0,0.0,-0.0,60.0,7.580584970227288,80.18416317559604,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,459.98679469572386,1.314773602281488,0.0,2.117325154068535,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.29629628525377205,0.0,0.0,0.29629628525377205,-0.0,0.0,-0.0,60.0,7.580584970227288,91.99735893914477,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,1.0032722429540586,0.0,0.20072069116701163,1.0032722429540586,0.0,0.20072069116701163,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,415.6873092903473,1.3147736022814904,0.0,1.895102933646722,8992.823109700541,97.0000005,8996.400425704946,1.0032722429540561,0.0,0.4229429115888246,-1.0032722429540561,0.0,-0.4229429115888246,1.0,0.0,1.0,60.0,7.580584970227288,83.13746185806946,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
349.2216507375443,37.90292485113644,464.90896002789145,1.5616871819682765,0.0,2.142016513333507,8992.823109700541,97.0000005,8996.400425704946,0.24691357968678607,0.0,0.24691357968678518,0.24691357968678607,0.0,0.24691357968678518,-0.0,0.0,-0.0,69.84433014750886,7.580584970227288,92.98179200557828,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
383.6768080627209,37.90292485113644,464.90896002789145,1.7345266968231003,0.0,2.142016513333507,8992.823109700541,97.0000005,8996.400425704946,0.17283951485482385,0.0,0.0,0.17283951485482385,0.0,0.0,-0.0,0.0,-0.0,76.73536161254418,7.580584970227288,92.98179200557828,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,464.90896002789145,1.3147736022814904,0.0,2.142016513333507,8992.823109700541,97.0000005,8996.400425704946,0.4197530945416099,0.0,0.0,-0.4197530945416099,0.0,0.0,1.0,0.0,1.0,60.0,7.580584970227288,92.98179200557828,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,400.9208158779797,1.3147736022814904,0.0,1.8210288688147604,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.32098764451874673,0.0,0.0,-0.32098764451874673,0.0,0.0,1.0,60.0,7.580584970227288,80.18416317559594,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
442.10690423353265,37.90292485113644,500.0,2.0276331650296577,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.7128595627481673,0.0,0.4970169764207861,0.7128595627481673,0.0,0.4970169764207861,-0.0,0.0,-0.0,88.42138084670653,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
442.10690423353265,37.90292485113644,367.10154378387165,2.0276331650296577,0.0,1.6513791839701137,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.6666666666666666,0.0,0.0,-0.6666666666666666,-0.0,0.0,1.0,88.42138084670653,7.580584970227288,73.42030875677433,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.29041268020588884,0.0,0.6666666666666666,0.29041268020588884,0.0,0.6666666666666666,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
491.3285549710767,37.90292485113644,500.0,2.2745467447164427,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.043499100519103884,0.0,0.0,-0.043499100519103884,0.0,0.0,1.0,0.0,-0.0,98.26571099421534,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,395.99865054581164,1.3147736022814904,0.0,1.7963375095497855,8992.823109700541,97.0000005,8996.400425704946,0.9597731424349523,0.0,0.521708335685761,-0.9597731424349523,0.0,-0.521708335685761,1.0,0.0,1.0,60.0,7.580584970227288,79.19973010916233,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
392.88525349598837,37.90292485113644,500.0,1.780719585342872,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.46594598306138146,0.0,0.521708335685761,0.46594598306138146,0.0,0.521708335685761,-0.0,0.0,-0.0,78.57705069919767,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
392.88525349598837,37.90292485113644,470.4670080069915,1.780719585342872,0.0,2.169897689645697,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.1481481555898494,0.0,0.0,-0.1481481555898494,-0.0,0.0,1.0,78.57705069919767,7.580584970227288,94.0934016013983,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.5373262598926747,0.0,0.1481481555898494,0.5373262598926747,0.0,0.1481481555898494,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,459.98679469572437,1.3147736022814853,0.0,2.1173251540685376,8992.823109700541,97.0000005,8996.400425704946,1.0032722429540613,0.0,0.20072069116700897,-1.0032722429540613,0.0,-0.20072069116700897,1.0,0.0,1.0,60.0,7.580584970227288,91.99735893914487,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,322.166173147427,1.3147736022814904,0.0,1.4259671335381257,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.691358020530412,0.0,0.0,-0.691358020530412,1.0,0.0,1.0,60.0,7.580584970227288,64.4332346294854,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
442.10690423353265,37.90292485113644,500.0,2.0276331650296577,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.7128595627481673,0.0,0.8920787116974209,0.7128595627481673,0.0,0.8920787116974209,-0.0,0.0,-0.0,88.42138084670653,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.29041268020588884,0.0,0.0,0.29041268020588884,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,412.57391482466056,2.3180458452355466,0.0,1.8794850224027706,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.438560822832776,0.0,0.0,-0.438560822832776,-0.0,0.0,1.0,100.0,7.580584970227288,82.51478296493211,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.438560822832776,0.0,0.0,0.438560822832776,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,491.3285549710767,2.3180458452355466,0.0,2.2745467447164427,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.043499100519103884,0.0,0.0,-0.043499100519103884,0.0,0.0,1.0,100.0,7.580584970227288,98.26571099421534,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.043499100519103884,0.0,0.0,0.043499100519103884,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,499.3641173530681,1.3147736022814904,0.0,2.3148560281883315,8992.823109700541,97.0000005,8996.400425704946,1.0032722429540561,0.0,0.0031898170472151044,-1.0032722429540561,0.0,-0.0031898170472151044,1.0,0.0,1.0,60.0,7.580584970227288,99.87282347061361,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
334.4551547410399,37.90292485113644,499.3641173530681,1.4876131041733514,0.0,2.3148560281883315,8992.823109700541,97.0000005,8996.400425704946,0.17283950189186092,0.0,0.0,0.17283950189186092,0.0,0.0,-0.0,0.0,-0.0,66.89103094820798,7.580584970227288,99.87282347061361,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
354.14381606971233,37.90292485113644,499.3641173530681,1.586378541233251,0.0,2.3148560281883315,8992.823109700541,97.0000005,8996.400425704946,0.0987654370598996,0.0,0.0,0.0987654370598996,0.0,0.0,-0.0,0.0,-0.0,70.82876321394247,7.580584970227288,99.87282347061361,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,469.8311253600601,1.314773602281488,0.0,2.166707872598485,8992.823109700541,97.0000005,8996.400425704946,0.27160493895176296,0.0,0.1481481555898463,-0.27160493895176296,0.0,-0.1481481555898463,1.0,0.0,1.0,60.0,7.580584970227288,93.96622507201202,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,415.6873092903478,1.314773602281488,0.0,1.8951029336467244,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.27160493895176074,0.0,0.0,-0.27160493895176074,1.0,0.0,1.0,60.0,7.580584970227288,83.13746185806956,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
349.22165073754365,37.90292485113644,415.6873092903478,1.5616871819682734,0.0,1.8951029336467244,8992.823109700541,97.0000005,8996.400425704946,0.2469135796867854,0.0,0.0,0.2469135796867854,0.0,0.0,-0.0,0.0,-0.0,69.84433014750873,7.580584970227288,83.13746185806956,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
349.22165073754365,37.90292485113644,371.3878238849718,1.5616871819682734,0.0,1.672880713224914,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.2222222222222222,0.0,0.0,-0.2222222222222222,-0.0,0.0,1.0,69.84433014750873,7.580584970227288,74.27756477699435,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
349.22165073754365,37.90292485113644,346.77699980826793,1.5616871819682734,0.0,1.5494239298630026,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.12345678336191135,0.0,0.0,-0.12345678336191135,-0.0,0.0,1.0,69.84433014750873,7.580584970227288,69.35539996165359,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,37.90292485113644,2.3180458452355466,0.0,0.0,8992.823109700541,97.0000005,8996.400425704946,0.7563586632672732,0.0,1.5494239298630024,0.7563586632672732,0.0,-1.5494239298630026,-0.0,0.0,1.0,100.0,7.580584970227288,7.580584970227288,0.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0
394.1238673706999,37.90292485113644,326.4856072518155,1.786932919944051,0.0,1.4476349752491364,8992.823109700541,97.0000005,8996.400425704946,0.5311129252914957,0.0,1.4476349752491355,-0.5311129252914957,0.0,1.4476349752491364,1.0,0.0,0.0,78.82477347413997,7.580584970227288,65.29712145036311,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
394.1238673706999,37.90292485113644,351.096433912656,1.786932919944051,0.0,1.571091771574011,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.1234567963248745,0.0,0.0,0.1234567963248745,-0.0,0.0,-0.0,78.82477347413997,7.580584970227288,70.2192867825312,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
394.1238673706999,37.90292485113644,449.5397353877444,1.786932919944051,0.0,2.0649189309475817,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.4938271593735708,0.0,0.0,0.4938271593735708,-0.0,0.0,-0.0,78.82477347413997,7.580584970227288,89.90794707754887,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
369.5130407098594,37.90292485113644,449.5397353877444,1.6634761236191764,0.0,2.0649189309475817,8992.823109700541,97.0000005,8996.400425704946,0.1234567963248745,0.0,0.0,-0.1234567963248745,0.0,0.0,1.0,0.0,0.0,73.90260814197188,7.580584970227288,89.90794707754887,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.6545697216163702,0.0,0.25312691428796485,0.6545697216163702,0.0,0.25312691428796485,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
500.0,37.90292485113644,500.0,2.3180458452355466,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,100.0,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
338.74143742627604,37.90292485113644,500.0,1.5091146463911111,0.0,2.3180458452355466,8992.823109700541,97.0000005,8996.400425704946,0.8089311988444354,0.0,0.0,-0.8089311988444354,0.0,0.0,1.0,0.0,-0.0,67.7482874852552,7.580584970227288,100.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
300.0,37.90292485113644,479.6754560243959,1.3147736022814904,0.0,2.2160905911284328,8992.823109700541,97.0000005,8996.400425704946,0.19434104410962072,0.0,0.10195525410711381,-0.19434104410962072,0.0,-0.10195525410711381,1.0,0.0,1.0,60.0,7.580584970227288,95.93509120487917,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
363.98814673404837,37.90292485113644,479.6754560243959,1.6357612597632,0.0,2.2160905911284328,8992.823109700541,97.0000005,8996.400425704946,0.32098765748170965,0.0,0.0,0.32098765748170965,0.0,0.0,-0.0,0.0,-0.0,72.79762934680967,7.580584970227288,95.93509120487917,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,1.0,-0.0
